YEAR,Country,region,agro_ecological_zone,season,environment_condition,latitude,longitude,elevation,rainfall_mm,mean_temperature,soil_type,soil_pH,soil_N_content,soil_P_content,soil_K_content,Crop,Scientific_name,ENTRY,Pedigree,Name,breeding_institution,maturity_group,rep,days_to_anthesis,Days_to_silking,anthesis_silking_interval,plant_height,ear_height,husk_cover,plant_aspect,field_weight,ear_harvested,ear_per_plant,ear_aspect,grain_moisture,grain_yield,staygreen,canopy_height,branches_per_plant,peduncles_per_plant,pods_per_plant,seeds_per_plot,seed_100_weight,dry_matter,harvest_index,fodder_yield,grains_per_panicle,panicle_width,panicle_length,panicle_number,seed_1000_weight,tillers_per_plant,leaf_number,panicle_harvested,leaf_length,leaf_width,grain_covering
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,33,NA,Improved Deko (12KNICSV-188),ICRISAT,Intermediate,2,85,NA,NA,230,NA,NA,NA,1078,NA,NA,NA,NA,980,4,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5.4,8.9,NA,70,NA,8,23,13.9,8.7,70
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,34,NA,Improved Zabuwa (12KNICSV-22),ICRISAT,Intermediate,1,61,NA,NA,160,NA,NA,NA,2031,NA,NA,NA,NA,2079,2,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,5.7,7,NA,120,NA,8,38,12.8,10.7,7
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,34,NA,Improved Zabuwa (12KNICSV-22),ICRISAT,Intermediate,2,61,NA,NA,165,NA,NA,NA,2013,NA,NA,NA,NA,2099,4,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6,8,NA,105,NA,8,37,12.6,10.6,8
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,35,NA,IS 14298,ICRISAT,Intermediate,1,62,NA,NA,162,NA,NA,NA,2014,NA,NA,NA,NA,2089,3,NA,NA,NA,NA,NA,7.9,NA,NA,NA,NA,6,8,NA,110,NA,8,38,12.5,10.6,9
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,35,NA,IS 14298,ICRISAT,Intermediate,2,62,NA,NA,160,NA,NA,NA,2010,NA,NA,NA,NA,2087,2,NA,NA,NA,NA,NA,7.9,NA,NA,NA,NA,5.9,9,NA,105,NA,8,42,12.9,10,8
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,36,NA,IS 15401,ICRISAT,Intermediate,1,62,NA,NA,157,NA,NA,NA,2014,NA,NA,NA,NA,2089,3,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,5.8,8,NA,105,NA,7,35,12.9,10.7,8
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,36,NA,IS 15401,ICRISAT,Intermediate,2,63,NA,NA,167,NA,NA,NA,2056,NA,NA,NA,NA,2099,3,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6.1,8,NA,100,NA,9,41,12.6,10.8,8
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,37,NA,IS 28313,ICRISAT,Intermediate,1,63,NA,NA,169,NA,NA,NA,2011,NA,NA,NA,NA,2099,1,NA,NA,NA,NA,NA,7.8,NA,NA,NA,NA,6,8,NA,105,NA,8,40,12.5,10.9,7
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,37,NA,IS 28313,ICRISAT,Intermediate,2,63,NA,NA,161,NA,NA,NA,2010,NA,NA,NA,NA,2089,2,NA,NA,NA,NA,NA,8.1,NA,NA,NA,NA,5.9,7,NA,105,NA,7,37,12,10.9,8
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,38,NA,IS 8193,ICRISAT,Intermediate,1,82,NA,NA,228,NA,NA,NA,1098,NA,NA,NA,NA,1050,2,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6,9,NA,90,NA,8,25,14.2,8.5,50
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,38,NA,IS 8193,ICRISAT,Intermediate,2,83,NA,NA,238.9,NA,NA,NA,1088,NA,NA,NA,NA,1044,4,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,6.1,9.6,NA,60,NA,6,29,14.7,7.6,75
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,39,NA,Kadaga,IAR,Intermediate,1,86,NA,NA,233.6,NA,NA,NA,1098,NA,NA,NA,NA,1005,6,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5.8,8.8,NA,70,NA,7,42,15.2,6.9,75
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,39,NA,Kadaga,IAR,Intermediate,2,79,NA,NA,213.5,NA,NA,NA,1100,NA,NA,NA,NA,1042,1,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6,9,NA,90,NA,8,22,14.2,8.7,65
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,40,NA,KSV 4,IAR,Intermediate,1,83,NA,NA,226,NA,NA,NA,1089,NA,NA,NA,NA,1060,1,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6,9.1,NA,90,NA,7,21,14.5,8.7,75
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,40,NA,KSV 4,IAR,Intermediate,2,83,NA,NA,248.6,NA,NA,NA,1069,NA,NA,NA,NA,1055,4,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5.6,8.9,NA,70,NA,8,35,14.8,7,45
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,41,NA,Lemerket,IAR,Intermediate,1,82,NA,NA,239.9,NA,NA,NA,1079,NA,NA,NA,NA,979,6,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,6,9.4,NA,70,NA,7,27,15,6.5,75
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,41,NA,Lemerket,IAR,Intermediate,2,88,NA,NA,230,NA,NA,NA,1089,NA,NA,NA,NA,1034,5,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6.2,9.1,NA,80,NA,9,26,14.4,8.6,60
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,42,NA,Macia,IAR,Intermediate,1,81,NA,NA,234,NA,NA,NA,1100,NA,NA,NA,NA,1060,1,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,6,9.2,NA,70,NA,9,26,14.3,8.7,50
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,42,NA,Macia,IAR,Intermediate,2,83,NA,NA,238.6,NA,NA,NA,1055,NA,NA,NA,NA,1038,4,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6,8.5,NA,80,NA,5,14,14.9,7.3,45
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,43,NA,Mahube,IAR,Extra-Early,1,87,NA,NA,239.9,NA,NA,NA,1080,NA,NA,NA,NA,901,2,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,6,8.9,NA,60,NA,7,24,14.7,8.9,75
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,43,NA,Mahube,IAR,Extra-Early,2,83,NA,NA,224.2,NA,NA,NA,1098,NA,NA,NA,NA,1042,3,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,5.6,8.8,NA,90,NA,8,27,14.3,8.7,65
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,44,NA,Meko,IAR,Extra-Early,1,88,NA,NA,243,NA,NA,NA,1090,NA,NA,NA,NA,1005,6,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,5.3,8,NA,90,NA,8,25,15,8.8,75
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,44,NA,Meko,IAR,Extra-Early,2,85,NA,NA,240,NA,NA,NA,1089,NA,NA,NA,NA,1005,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,5.4,9.5,NA,60,NA,5,30,14.6,7.9,50
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,45,NA,Mmabaitse,IAR,Extra-Early,1,83,NA,NA,240,NA,NA,NA,1077,NA,NA,NA,NA,1055,2,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,5.4,8.9,NA,80,NA,5,23,14.7,8.7,45
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,45,NA,Mmabaitse,IAR,Extra-Early,2,85,NA,NA,219,NA,NA,NA,1090,NA,NA,NA,NA,1012,4,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,7,9,NA,80,NA,8,21,14.6,8.6,45
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,46,NA,Nyiragikori,IAR,Extra-Early,1,87,NA,NA,238,NA,NA,NA,1098,NA,NA,NA,NA,1006,4,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6,8.5,NA,90,NA,8,27,14.1,8.6,50
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,46,NA,Nyiragikori,IAR,Extra-Early,2,86,NA,NA,240,NA,NA,NA,1098,NA,NA,NA,NA,998,4,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5,10,NA,70,NA,7,28,14.7,8,75
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,47,NA,Phofu,IAR,Extra-Early,1,87,NA,NA,230.6,NA,NA,NA,1088,NA,NA,NA,NA,907,3,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6,8.7,NA,80,NA,8,24,15,7.9,50
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,47,NA,Phofu,IAR,Extra-Early,2,84,NA,NA,221,NA,NA,NA,1100,NA,NA,NA,NA,1031,6,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6.6,9,NA,90,NA,9,28,14.1,8.8,75
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,48,NA,Pilira 3,IAR,Extra-Early,1,85,NA,NA,226,NA,NA,NA,1087,NA,NA,NA,NA,955,4,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6.4,9,NA,80,NA,7,27,14.1,8.9,50
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,48,NA,Pilira 3,IAR,Extra-Early,2,86,NA,NA,238.4,NA,NA,NA,1097,NA,NA,NA,NA,997,5,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,5.8,8.9,NA,80,NA,8,24,14.8,7.2,50
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,49,NA,Pilira 4,IAR,Extra-Early,1,86,NA,NA,238.2,NA,NA,NA,1089,NA,NA,NA,NA,886,1,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6,9.7,NA,80,NA,6,32,15.1,8,50
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,49,NA,Pilira 4,IAR,Extra-Early,2,87,NA,NA,230,NA,NA,NA,1079,NA,NA,NA,NA,1066,1,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6.9,9.1,NA,80,NA,7,31,15,8.9,45
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,50,NA,Pilira 5,IAR,Extra-Early,1,82,NA,NA,242,NA,NA,NA,1079,NA,NA,NA,NA,950,7,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6.3,9.3,NA,90,NA,6,25,14.7,8.5,50
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,50,NA,Pilira 5,IAR,Extra-Early,2,83,NA,NA,250,NA,NA,NA,1078,NA,NA,NA,NA,1066,6,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,5.6,9.7,NA,80,NA,6,34,15.2,8.2,70
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,51,NA,S35,IAR,Extra-Early,1,86,NA,NA,240,NA,NA,NA,1099,NA,NA,NA,NA,1007,5,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,6,9.5,NA,70,NA,6,27,14.9,8,45
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,51,NA,S35,IAR,Extra-Early,2,84,NA,NA,229,NA,NA,NA,1098,NA,NA,NA,NA,1046,1,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6.2,9.4,NA,90,NA,8,24,14.1,8.3,50
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,52,NA,SAMSORG 52,IAR,Extra-Early,1,81,NA,NA,222,NA,NA,NA,1090,NA,NA,NA,NA,1010,2,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6,9.1,NA,90,NA,8,25,14.7,8.6,50
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,52,NA,SAMSORG 52,IAR,Extra-Early,2,83,NA,NA,249.8,NA,NA,NA,1086,NA,NA,NA,NA,1055,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,5.7,8,NA,60,NA,6,31,14,7,70
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,53,NA,SAMSORG 53,IAR,Extra-Early,1,82,NA,NA,230.8,NA,NA,NA,1098,NA,NA,NA,NA,1052,3,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,5.7,9.5,NA,80,NA,8,13,14.9,7,45
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,53,NA,SAMSORG 53,IAR,Extra-Early,2,81,NA,NA,234,NA,NA,NA,1079,NA,NA,NA,NA,1075,1,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,6.5,9.3,NA,70,NA,7,21,14.2,8.5,50
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,54,NA,SAMSORG 54,IAR,Extra-Early,1,83,NA,NA,249,NA,NA,NA,1098,NA,NA,NA,NA,1010,7,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6,8.9,NA,90,NA,8,23,14.9,8.6,50
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,54,NA,SAMSORG 54,IAR,Extra-Early,2,86,NA,NA,239.7,NA,NA,NA,1097,NA,NA,NA,NA,1066,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,5.8,8.8,NA,60,NA,8,33,15,8.6,45
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,55,NA,Sekedo,IAR,Extra-Early,1,81,NA,NA,248.6,NA,NA,NA,1089,NA,NA,NA,NA,1006,3,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,5.6,9,NA,60,NA,7,26,14.3,7.7,75
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,55,NA,Sekedo,IAR,Extra-Early,2,83,NA,NA,236,NA,NA,NA,1079,NA,NA,NA,NA,1045,5,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,5.1,8.9,NA,90,NA,8,28,14.5,8.5,65
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,56,NA,Seredo,IAR,Extra-Early,1,83,NA,NA,243,NA,NA,NA,1098,NA,NA,NA,NA,1015,2,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6.3,9.2,NA,80,NA,7,24,15,8.8,25
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,56,NA,Seredo,IAR,Extra-Early,2,89,NA,NA,240.3,NA,NA,NA,1087,NA,NA,NA,NA,997,4,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5,9.4,NA,70,NA,7,25,14.8,8,75
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,57,NA,Serena,IAR,Extra-Early,1,89,NA,NA,239.5,NA,NA,NA,1089,NA,NA,NA,NA,1005,1,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5.6,9,NA,70,NA,6,25,14.6,7.4,50
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,57,NA,Serena,IAR,Extra-Early,2,81,NA,NA,228,NA,NA,NA,1098,NA,NA,NA,NA,1042,2,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,5.8,9.1,NA,90,NA,7,26,14.2,8.7,70
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,58,NA,SV-2,IAR,Extra-Early,1,85,NA,NA,234,NA,NA,NA,1089,NA,NA,NA,NA,1005,4,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6,9,NA,80,NA,7,23,14.8,8.8,50
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,58,NA,SV-2,IAR,Extra-Early,2,79,NA,NA,249.8,NA,NA,NA,1088,NA,NA,NA,NA,905,6,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,5.8,9.8,NA,60,NA,6,29,14.7,9,50
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,59,NA,T27,IAR,Extra-Early,1,84,NA,NA,239.7,NA,NA,NA,1099,NA,NA,NA,NA,1009,4,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5.8,9,NA,70,NA,6,21,14.8,8.9,50
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,59,NA,T27,IAR,Extra-Early,2,83,NA,NA,39,NA,NA,NA,1098,NA,NA,NA,NA,1053,6,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,5.3,8.9,NA,80,NA,9,29,14.4,8.6,65
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,60,NA,Tegemeo,IAR,Extra-Early,1,86,NA,NA,212,NA,NA,NA,1080,NA,NA,NA,NA,1000,2,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6.8,9.4,NA,90,NA,8,25,14.5,8.9,50
2020,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,60,NA,Tegemeo,IAR,Extra-Early,2,79,NA,NA,248.7,NA,NA,NA,1079,NA,NA,NA,NA,902,6,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,5.9,8.9,NA,60,NA,7,23,15,7.8,75
2021,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,1,NA,CS 54,ICRISAT,Extra-Early,1,82,NA,NA,203.8,NA,NA,NA,1079,NA,NA,NA,NA,1041,3,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,8,8,NA,80,NA,8,28,14.8,8.7,70
2021,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,1,NA,CS 54,ICRISAT,Extra-Early,2,85,NA,NA,231,NA,NA,NA,1089,NA,NA,NA,NA,1012,5,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6.1,9.2,NA,90,NA,8,28,14.2,8.6,60
2021,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,2,NA,CS 95,ICRISAT,Extra-Early,1,85,NA,NA,248,NA,NA,NA,1100,NA,NA,NA,NA,1010,6,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6,9.2,NA,80,NA,7,27,14.2,8.6,50
2021,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,2,NA,CS 95,ICRISAT,Extra-Early,2,79,NA,NA,239.9,NA,NA,NA,1079,NA,NA,NA,NA,1065,4,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5.8,9.7,NA,70,NA,5,15,14,7,75
2021,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,3,NA,CSR-01,ICRISAT,Extra-Early,1,83,NA,NA,203.9,NA,NA,NA,1098,NA,NA,NA,NA,1023,1,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,8,8,NA,90,NA,8,27,14.6,8.6,65
2021,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,3,NA,CSR-01,ICRISAT,Extra-Early,2,83,NA,NA,240,NA,NA,NA,1089,NA,NA,NA,NA,1042,1,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6.5,9.3,NA,80,NA,8,29,14.5,8.8,65
2021,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,4,NA,CSR-02,ICRISAT,Early,1,80,NA,NA,244,NA,NA,NA,1100,NA,NA,NA,NA,1010,7,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,5.8,9,NA,90,NA,8,29,15.2,8.6,50
2021,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,4,NA,CSR-02,ICRISAT,Early,2,79,NA,NA,238.9,NA,NA,NA,1089,NA,NA,NA,NA,1049,2,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5.7,9.9,NA,70,NA,6,21,15,7.9,50
2021,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,5,NA,CSR-03H,ICRISAT,Early,1,83,NA,NA,204,NA,NA,NA,1087,NA,NA,NA,NA,1020,3,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,7.9,9.4,NA,100,NA,8,32,14.9,8,70
2021,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,5,NA,CSR-03H,ICRISAT,Early,2,82,NA,NA,224,NA,NA,NA,1098,NA,NA,NA,NA,1029,3,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6.3,9.3,NA,90,NA,7,29,13.9,8.7,65
2021,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,6,NA,E35-1,ICRISAT,Early,1,84,NA,NA,240,NA,NA,NA,1098,NA,NA,NA,NA,1010,2,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,5.5,9.2,NA,90,NA,6,28,14.3,8.6,75
2021,Ghana,Damongo,Guinea Savanna,rainy,Optimum,9.0833,–1.8167,274,750,26.5,loam,6.1,0.12,11,140,Sorghum,Sorghum bicolor,6,NA,E35-1,ICRISAT,Early,2,83,NA,NA,238.9,NA,NA,NA,1089,NA,NA,NA,NA,909,2,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5.7,9,NA,70,NA,5,31,15,7.9,50
